timestamp,min_rtt_ms,avg_rtt_ms,max_rtt_ms,packet_loss_percent
2026-02-23T07:53:57.290991,70.133,70.133,70.133,0.0
2026-02-23T07:53:57.364532,70.08,70.08,70.08,0.0
2026-02-23T07:53:57.438409,71.698,71.698,71.698,0.0
2026-02-23T07:53:57.511046,70.157,70.157,70.157,0.0
2026-02-23T07:53:57.584799,70.072,70.072,70.072,0.0
2026-02-23T07:53:57.658101,70.062,70.062,70.062,0.0
2026-02-23T07:53:57.731232,70.061,70.061,70.061,0.0
2026-02-23T07:54:07.734564,,,,100.0
2026-02-23T07:54:07.807628,70.12,70.12,70.12,0.0
2026-02-23T07:54:07.880962,70.115,70.115,70.115,0.0
2026-02-23T07:54:07.954801,70.073,70.073,70.073,0.0
2026-02-23T07:54:08.027707,70.104,70.104,70.104,0.0
2026-02-23T07:54:08.100793,70.086,70.086,70.086,0.0
2026-02-23T07:54:08.173792,70.094,70.094,70.094,0.0
2026-02-23T07:54:08.248599,71.748,71.748,71.748,0.0
2026-02-23T07:54:08.323284,71.595,71.595,71.595,0.0
2026-02-23T07:54:08.396907,70.059,70.059,70.059,0.0
2026-02-23T07:54:08.470348,70.141,70.141,70.141,0.0
2026-02-23T07:54:08.543463,70.076,70.076,70.076,0.0
2026-02-23T07:54:08.616544,70.113,70.113,70.113,0.0
2026-02-23T07:54:08.689646,70.098,70.098,70.098,0.0
2026-02-23T07:54:08.762989,70.064,70.064,70.064,0.0
2026-02-23T07:54:08.835970,70.043,70.043,70.043,0.0
2026-02-23T07:54:08.909299,70.076,70.076,70.076,0.0
2026-02-23T07:54:18.912581,,,,100.0
2026-02-23T07:54:18.986957,70.123,70.123,70.123,0.0
2026-02-23T07:54:19.060193,70.111,70.111,70.111,0.0
2026-02-23T07:54:19.133140,70.088,70.088,70.088,0.0
2026-02-23T07:54:29.136090,,,,100.0
2026-02-23T07:54:29.209634,70.093,70.093,70.093,0.0
2026-02-23T07:54:29.283512,70.125,70.125,70.125,0.0
2026-02-23T07:54:29.357306,70.089,70.089,70.089,0.0
2026-02-23T07:54:29.431364,70.089,70.089,70.089,0.0
2026-02-23T07:54:29.504682,70.164,70.164,70.164,0.0
2026-02-23T07:54:29.578465,70.181,70.181,70.181,0.0
2026-02-23T07:54:29.652074,71.061,71.061,71.061,0.0
2026-02-23T07:54:29.725702,70.212,70.212,70.212,0.0
2026-02-23T07:54:29.799783,70.201,70.201,70.201,0.0
2026-02-23T07:54:29.873316,70.139,70.139,70.139,0.0
2026-02-23T07:54:29.947288,70.101,70.101,70.101,0.0
2026-02-23T07:54:30.020005,70.049,70.049,70.049,0.0
2026-02-23T07:54:30.093135,70.062,70.062,70.062,0.0
2026-02-23T07:54:30.166467,70.088,70.088,70.088,0.0
2026-02-23T07:54:30.239905,70.144,70.144,70.144,0.0
2026-02-23T07:54:30.313131,70.07,70.07,70.07,0.0
2026-02-23T07:54:30.386968,70.097,70.097,70.097,0.0
2026-02-23T07:54:30.460261,70.114,70.114,70.114,0.0
2026-02-23T07:54:30.533626,70.09,70.09,70.09,0.0
2026-02-23T07:54:30.610246,72.797,72.797,72.797,0.0
2026-02-23T07:54:30.684282,70.112,70.112,70.112,0.0
2026-02-23T07:54:30.757405,70.063,70.063,70.063,0.0
2026-02-23T07:54:30.830099,70.067,70.067,70.067,0.0
2026-02-23T07:54:30.903078,70.057,70.057,70.057,0.0
2026-02-23T07:54:30.975994,70.046,70.046,70.046,0.0
2026-02-23T07:54:31.048779,70.057,70.057,70.057,0.0
2026-02-23T07:54:31.122591,70.147,70.147,70.147,0.0
2026-02-23T07:54:31.196326,70.106,70.106,70.106,0.0
2026-02-23T07:54:41.199908,,,,100.0
2026-02-23T07:54:41.272852,70.07,70.07,70.07,0.0
2026-02-23T07:54:41.345386,70.119,70.119,70.119,0.0
2026-02-23T07:54:41.417831,70.18,70.18,70.18,0.0
2026-02-23T07:54:41.490394,70.049,70.049,70.049,0.0
2026-02-23T07:54:41.563279,70.067,70.067,70.067,0.0
2026-02-23T07:54:41.635619,70.053,70.053,70.053,0.0
2026-02-23T07:54:41.708465,70.048,70.048,70.048,0.0
2026-02-23T07:54:41.781252,70.089,70.089,70.089,0.0
2026-02-23T07:54:41.853896,70.142,70.142,70.142,0.0
2026-02-23T07:54:41.926704,70.14,70.14,70.14,0.0
2026-02-23T07:54:51.930272,,,,100.0
2026-02-23T07:54:52.003924,70.097,70.097,70.097,0.0
2026-02-23T07:54:52.077526,70.15,70.15,70.15,0.0
2026-02-23T07:54:52.149878,70.041,70.041,70.041,0.0
2026-02-23T07:54:52.221913,70.102,70.102,70.102,0.0
2026-02-23T07:54:52.294193,70.129,70.129,70.129,0.0
2026-02-23T07:54:52.367468,70.122,70.122,70.122,0.0
2026-02-23T07:54:52.440738,70.195,70.195,70.195,0.0
2026-02-23T07:54:52.513988,70.133,70.133,70.133,0.0
2026-02-23T07:54:52.587433,70.175,70.175,70.175,0.0
